name,url,description,size,stars,watchers,language,forks,commits,authors,lines_of_code,lines_of_comments,lines_blank
maojoey_novel,https://github.com/maojoey/novel,,16866,0,0,Java,0,4194,20,-1,-1,-1
eclipse_elk,https://github.com/eclipse/elk,Eclipse Layout Kernel - Automatic layout for Java applications.,16637,59,59,Java,34,1403,28,-1,-1,-1
gitenter_gitenter,https://github.com/gitenter/gitenter,"Source code of GitEnter.com, a Git based version control tool for requirement engineering, design control, verification and validation processes.",36930,0,0,Java,0,984,2,-1,-1,-1
mdssjc_study,https://github.com/mdssjc/study,Materiais de estudos sobre computação.,150286,0,0,Java,0,4678,6,-1,-1,-1
SecUSo_privacy-friendly-netmonitor,https://github.com/SecUSo/privacy-friendly-netmonitor,Privacy Friendly App that shows active network connections of installed apps.,35691,80,80,Java,25,558,22,-1,-1,-1
spritz_spritz,https://github.com/spritz/spritz,"A browser based, reactive event streaming library that is best used when coordinating events",1797,1,1,Java,0,1110,1,-1,-1,-1
pmd_pmd-eclipse-plugin,https://github.com/pmd/pmd-eclipse-plugin,,58318,75,75,Java,46,784,27,-1,-1,-1
MIPS_packages-apps-Stk,https://github.com/MIPS/packages-apps-Stk,,989,1,1,Java,0,1144,96,-1,-1,-1
bobby0809_FACEBOOK-SDK,https://github.com/bobby0809/FACEBOOK-SDK,,22360,0,0,Java,0,764,111,-1,-1,-1
ReseauEntourage_entourage-android,https://github.com/ReseauEntourage/entourage-android,Application Entourage pour Android,70561,7,7,Java,2,2177,19,-1,-1,-1
tietokantojen-perusteet_tikape-runko,https://github.com/tietokantojen-perusteet/tikape-runko,,5,2,2,Java,292,1008,115,-1,-1,-1
robingrether_iDisguise,https://github.com/robingrether/iDisguise,Plugin for CraftBukkit and Spigot,1557,10,10,Java,8,681,3,-1,-1,-1
mdht_mdht-models,https://github.com/mdht/mdht-models,This branch supports Rational Software components,220334,13,13,Java,13,3659,25,-1,-1,-1
Tristan971_EasyFXML,https://github.com/Tristan971/EasyFXML,A collection of tools and libraries for easier development on the JavaFX platform!,1327,56,56,Java,2,764,5,-1,-1,-1
itesla_ipst-core,https://github.com/itesla/ipst-core,Toolkit dedicated to large power grid security analysis info@itesla-pst.org,5567,2,2,Java,4,1235,27,-1,-1,-1
kiegroup_droolsjbpm-knowledge,https://github.com/kiegroup/droolsjbpm-knowledge,The common API for Drools and jBPM,77495,93,93,Java,230,3567,171,-1,-1,-1
magnayn_Hudson-GIT-plugin,https://github.com/magnayn/Hudson-GIT-plugin,Git plugin for Hudson,4044,48,48,Java,847,3125,271,-1,-1,-1
JailtonSampaio_app-finan,https://github.com/JailtonSampaio/app-finan,,4293,0,0,Java,0,843,20,-1,-1,-1
bonitoo-io_influxdb-client-java,https://github.com/bonitoo-io/influxdb-client-java,InfluxDB 2 JVM Based Clients,90631,6,6,Java,1,728,6,-1,-1,-1
jaxen-xpath_jaxen,https://github.com/jaxen-xpath/jaxen,The Jaxen XPath Engine for Java,6681,21,21,Java,11,2974,39,-1,-1,-1
harmony-dev_beacon-chain-java,https://github.com/harmony-dev/beacon-chain-java,Java implementation of Ethereum 2.0 Beacon Chain,3909,10,10,Java,1,1380,6,-1,-1,-1
apache_royale-compiler,https://github.com/apache/royale-compiler,Apache Royale Compiler,85855,77,77,Java,34,3666,49,-1,-1,-1
fandan-nyc_leetcode,https://github.com/fandan-nyc/leetcode,algorithms,897,7,7,Java,1,1204,3,-1,-1,-1
Umweltzone_Umweltzone,https://github.com/Umweltzone/Umweltzone,Low emission zones on Android,4446,5,5,Java,5,1022,6,-1,-1,-1
informationgrid_ingrid-mdek,https://github.com/informationgrid/ingrid-mdek,Abstracts access to an InGrid Catalog database.,6712,0,0,Java,0,2709,20,-1,-1,-1
Saahir777_LineTest2,https://github.com/Saahir777/LineTest2,,12194,0,0,Java,0,656,31,-1,-1,-1
uktrade_lite-permissions-finder,https://github.com/uktrade/lite-permissions-finder,LITE permissions finder frontend,5598,1,1,Java,0,2061,28,-1,-1,-1
EmilienCocherel_plateformJeux,https://github.com/EmilienCocherel/plateformJeux,,17077,0,0,Java,0,845,9,-1,-1,-1
OpenSRP_opensrp-client-stock,https://github.com/OpenSRP/opensrp-client-stock,Stock OpenSRP Android client library,19707,2,2,Java,0,679,11,-1,-1,-1
hhu-propra2_abschlussprojekt-illegalskillsexception,https://github.com/hhu-propra2/abschlussprojekt-illegalskillsexception,abschlussprojekt-illegalskillsexception created by GitHub Classroom,5095,3,3,Java,0,602,16,-1,-1,-1
eeverman_andhow,https://github.com/eeverman/andhow,"Strongly typed, validated, easy to use Java configuration",14820,17,17,Java,34,1023,49,-1,-1,-1
liferay_liferay-faces-portal,https://github.com/liferay/liferay-faces-portal,,1972,6,6,Java,22,1312,12,-1,-1,-1
daisy_pipeline-mod-braille,https://github.com/daisy/pipeline-mod-braille,Braille Production Modules for the DAISY Pipeline 2,29568,1,1,Java,3,2071,12,-1,-1,-1
zhouchenzc0824_code,https://github.com/zhouchenzc0824/code,README,826,0,0,Java,0,811,2,-1,-1,-1
anjandev_public-transport-gitlab,https://github.com/anjandev/public-transport-gitlab,,5738,0,0,Java,0,2088,41,-1,-1,-1
selewa_AndroidUtilCode,https://github.com/selewa/AndroidUtilCode,,29517,0,0,Java,0,1120,36,-1,-1,-1
majicyoung_app,https://github.com/majicyoung/app,android,4978,0,0,Java,0,885,31,-1,-1,-1
metafacture_metafacture-core,https://github.com/metafacture/metafacture-core,Core package of the Metafacture tool suite for metadata processing.,3627,53,53,Java,33,1463,44,-1,-1,-1
namehillsoftware_projectBlue,https://github.com/namehillsoftware/projectBlue,Alternative streaming music player for J River Media Center,45847,2,2,Java,0,3751,10,-1,-1,-1
amplitude_Amplitude-Android,https://github.com/amplitude/Amplitude-Android,Android SDK for Amplitude,46821,100,100,Java,68,823,40,-1,-1,-1
htbkoo_java,https://github.com/htbkoo/java,"Repo for java projects, most of them are practices.",1591,1,1,Java,0,698,7,-1,-1,-1
culturemesh_CultureMeshAndroid,https://github.com/culturemesh/CultureMeshAndroid,,9784,3,3,Java,0,738,12,-1,-1,-1
terraframe_Runway-SDK,https://github.com/terraframe/Runway-SDK,Terraframe's Enterprise Web Application Framework,101966,5,5,Java,1,2103,19,-1,-1,-1
ministryofjustice_ndelius-new-tech,https://github.com/ministryofjustice/ndelius-new-tech,nDelius New Technology,13971,1,1,Java,1,2325,11,-1,-1,-1
esnet_oscars,https://github.com/esnet/oscars,,36003,7,7,Java,6,7271,40,-1,-1,-1
powercrystals_MineFactoryReloaded,https://github.com/powercrystals/MineFactoryReloaded,,16629,91,91,Java,121,4033,73,-1,-1,-1
huaweicloudsdk_sdk-java,https://github.com/huaweicloudsdk/sdk-java,,16485,14,14,Java,19,3141,155,-1,-1,-1
cdapio_hub,https://github.com/cdapio/hub,Public CDAP Hub,2389684,3,3,Java,5,1032,66,-1,-1,-1
hashmapinc_Drillflow,https://github.com/hashmapinc/Drillflow,A dockerized WITSML API Server that is agnostic of the backend.,2687,4,4,Java,5,1069,20,-1,-1,-1
NKCR-INPROVE_evidence.periodik,https://github.com/NKCR-INPROVE/evidence.periodik,,41180,0,0,Java,1,856,5,-1,-1,-1
ThuriyaThwin_XChartJava,https://github.com/ThuriyaThwin/XChartJava,This is written in java,9819,0,0,Java,0,1053,39,-1,-1,-1
ngageoint_geopackage-android,https://github.com/ngageoint/geopackage-android,GeoPackage Android Library,30853,45,45,Java,23,803,12,-1,-1,-1
xwiki_xwiki-commons,https://github.com/xwiki/xwiki-commons,Common Modules used by other XWiki top level projects,23427,58,58,Java,87,7204,89,-1,-1,-1
pjefika_acsAPI,https://github.com/pjefika/acsAPI,,45660,2,2,Java,1,560,6,-1,-1,-1
fgl27_KA27,https://github.com/fgl27/KA27,A Mod version of KernelAdiutor (An application which manages kernel parameters),8319,12,12,Java,12,1470,58,-1,-1,-1
amagh_Sherpa,https://github.com/amagh/Sherpa,(WIP) Android Application for hikers to use to discover new trails and guide them when they go.,2674,1,1,Java,0,1235,2,-1,-1,-1
euske_fgyama,https://github.com/euske/fgyama,Dataflow graph extractor for Java,2213,0,0,Java,0,977,1,-1,-1,-1
ludoviko_codeRacing,https://github.com/ludoviko/codeRacing,Library of solutions to different code challenges in Java,7546,0,0,Java,0,661,3,-1,-1,-1
mnlipp_jgrapes,https://github.com/mnlipp/jgrapes,An event driven component framework for Java,185902,0,0,Java,0,2243,6,-1,-1,-1
openminted_omtd-registry,https://github.com/openminted/omtd-registry,,1998,0,0,Java,2,768,19,-1,-1,-1
sotier_dubbo,https://github.com/sotier/dubbo,,8407,0,0,Java,0,2922,182,-1,-1,-1
swatchie-1_Hilux-Android,https://github.com/swatchie-1/Hilux-Android,Android Wallet Development for Hilux,27066,0,0,Java,1,3837,35,-1,-1,-1
loonwerks_formal-methods-workbench,https://github.com/loonwerks/formal-methods-workbench,,459273,6,6,Java,1,3059,69,-1,-1,-1
Thutmose_Pokecube,https://github.com/Thutmose/Pokecube,Primary Development has moved to: https://github.com/Pokecube-Development,107545,19,19,Java,10,4114,13,-1,-1,-1
processtech_runawfe-free-server,https://github.com/processtech/runawfe-free-server,,8272,7,7,Java,36,1800,61,-1,-1,-1
PIH_openmrs-module-mirebalais,https://github.com/PIH/openmrs-module-mirebalais,Custom EMR application for Mirebalais Hospital,31974,6,6,Java,15,3280,45,-1,-1,-1
tristancouvares_strongbox,https://github.com/tristancouvares/strongbox,Strongbox is an artifact repository manager.,8384,0,0,Java,0,4498,74,-1,-1,-1
imagej_imagej-omero,https://github.com/imagej/imagej-omero,Server- and client-side communication between ImageJ and OMERO,1204,5,5,Java,7,995,12,-1,-1,-1
GirlCod3_HyperTrack,https://github.com/GirlCod3/HyperTrack,,50060,0,0,Java,0,1458,19,-1,-1,-1
mythwei_dubbo,https://github.com/mythwei/dubbo,,6592,0,0,Java,0,2436,87,-1,-1,-1
shtsai7_algorithm,https://github.com/shtsai7/algorithm,My solutions to algorithm problems,860,0,0,Java,0,896,6,-1,-1,-1
ChestShop-authors_ChestShop-3,https://github.com/ChestShop-authors/ChestShop-3,ChestShop - the chest&sign shop plugin for Minecraft Servers running Bukkit,4897,98,98,Java,145,788,60,-1,-1,-1
Turkey2349_ChanceCubes,https://github.com/Turkey2349/ChanceCubes,Chance Cubes. A Mod for Minecraft. Break a block and see what happens!,8900,22,22,Java,23,768,27,-1,-1,-1
qmetry_qaf,https://github.com/qmetry/qaf,"QMetry Automation Framework for web, mobileweb, mobile native and rest web-service using Selenium, webdrier, TestNG and Java Jersey",209690,93,93,Java,77,857,18,-1,-1,-1
thetrime_proactive,https://github.com/thetrime/proactive,Prolog and Java version of Facebook's React concept,2050,8,8,Java,0,1003,2,-1,-1,-1
jahia-qa_selenium232-72,https://github.com/jahia-qa/selenium232-72,Repo for selenium 232 for Jahia 72 version ,523,0,0,Java,0,769,3,-1,-1,-1
xueyaohuang_RoadToCodeFarmer,https://github.com/xueyaohuang/RoadToCodeFarmer,,5000,2,2,Java,2,1668,4,-1,-1,-1
manastalukdar_learning-computer-science,https://github.com/manastalukdar/learning-computer-science,"Learning data structures, algorithms, machine learning and various computer science constructs by programming practice from resources around the web. ",45394,1,1,Java,6,1550,4,-1,-1,-1
StarChasers_OCGlasses,https://github.com/StarChasers/OCGlasses,mod for minecraft and addon for Open Computers,10554,25,25,Java,6,711,13,-1,-1,-1
Activiti_activiti-cloud-org-service,https://github.com/Activiti/activiti-cloud-org-service,"Organization, Units & Projects Service",1269,4,4,Java,6,841,29,-1,-1,-1
meedwallet_loafwallet-android,https://github.com/meedwallet/loafwallet-android,,51424,0,0,Java,0,1947,15,-1,-1,-1
db1600800_QuotationMarks,https://github.com/db1600800/QuotationMarks,QuotationMarks,65436,0,0,Java,0,781,9,-1,-1,-1
anonl_nvlist,https://github.com/anonl/nvlist,Cross-platform visual novel engine with a Lua-based scripting language,128191,6,6,Java,1,916,4,-1,-1,-1
rohanpadhye_jqf,https://github.com/rohanpadhye/jqf,Coverage-guided structured fuzzing for Java.,3857,66,66,Java,7,599,6,-1,-1,-1
godblessu_android,https://github.com/godblessu/android,,136712,0,0,Java,0,7025,16,-1,-1,-1
albertyang2007_EasyStoGu,https://github.com/albertyang2007/EasyStoGu,,53924,0,0,Java,0,879,8,-1,-1,-1
qub-it_fenixedu-academic-treasury,https://github.com/qub-it/fenixedu-academic-treasury,Integration between the treasury and academic fenixedu projects,3020,0,0,Java,2,647,21,-1,-1,-1
Neamar_teamward-client,https://github.com/Neamar/teamward-client,Android client for Teamward app,2321,15,15,Java,8,647,17,-1,-1,-1
ten0s_srsa,https://github.com/ten0s/srsa,Repetition System for Algorithms,4409,0,0,Java,0,603,2,-1,-1,-1
MIPS_packages-providers-TelephonyProvider,https://github.com/MIPS/packages-providers-TelephonyProvider,,1277,1,1,Java,1,1476,114,-1,-1,-1
OpenAS2_OpenAs2App,https://github.com/OpenAS2/OpenAs2App,OpenAS2 is a java-based implementation of the EDIINT AS2 standard. It is intended to be used as a server. It is extremely configurable and supports a wide variety of signing and encryption algorithms.,82832,78,78,Java,46,858,24,-1,-1,-1
SWG-Source_dsrc,https://github.com/SWG-Source/dsrc,,94240,1,1,Java,11,3852,46,-1,-1,-1
wstcliyu_LeetCodeJava,https://github.com/wstcliyu/LeetCodeJava,,1118,0,0,Java,0,763,2,-1,-1,-1
silvana25almeyda2_SISGESH,https://github.com/silvana25almeyda2/SISGESH,Primera Version,130483,0,0,Java,0,1451,8,-1,-1,-1
software-jessies-org_jessies,https://github.com/software-jessies-org/jessies,"Terminator, Evergreen, lwm and friends",11130,33,33,Java,7,12475,24,-1,-1,-1
DDHHKK_NEWFUN,https://github.com/DDHHKK/NEWFUN,,80118,0,0,Java,0,609,11,-1,-1,-1
chanwit_allure2,https://github.com/chanwit/allure2,,8938,0,0,Java,0,566,35,-1,-1,-1
BaiMaGod_generator,https://github.com/BaiMaGod/generator,增加 MySQL分页 和 or连接的多列模糊查询,20678,1,1,Java,0,812,27,-1,-1,-1
qsardb_qsardb-repository,https://github.com/qsardb/qsardb-repository,Digital repository software based on the DSpace platform,106590,1,1,Java,0,10420,262,-1,-1,-1
darkospoljaric_resillience4j,https://github.com/darkospoljaric/resillience4j,,2732,1,1,Java,0,814,72,-1,-1,-1
mcidasv_mcidasv,https://github.com/mcidasv/mcidasv,"McIDAS-V is a free, open source, visualization and data analysis software package.",409438,3,3,Java,13,7745,33,-1,-1,-1
uhh-lt_newsleak,https://github.com/uhh-lt/newsleak,Information extraction and interactive visualization of textual datasets for investigative data-driven journalism and eDiscovery,121794,27,27,Java,10,921,20,-1,-1,-1
EyeSeeTea_malariapp,https://github.com/EyeSeeTea/malariapp,Android app to help with health center assessments (development repository),34917,7,7,Java,3,5969,20,-1,-1,-1
lightblueseas_silly-collections,https://github.com/lightblueseas/silly-collections,"Utility library for collections, comparators and iterator classes",819,5,5,Java,2,577,10,-1,-1,-1
ow2-proactive_programming,https://github.com/ow2-proactive/programming,ProActive Programming library,323565,6,6,Java,16,10509,118,-1,-1,-1
emmartins_wildfly-server-migration,https://github.com/emmartins/wildfly-server-migration,A tool to migrate a WildFly server,4162,2,2,Java,30,687,15,-1,-1,-1
mr-3_mrcube,https://github.com/mr-3/mrcube,Meta-Model Management based on RDFs Revision Reflection,39119,1,1,Java,0,760,5,-1,-1,-1
KrakenProject_kraken-sdk,https://github.com/KrakenProject/kraken-sdk,,5254,0,0,Java,1,934,97,-1,-1,-1
cobr123_VirtaMarketAnalyzer,https://github.com/cobr123/VirtaMarketAnalyzer,,17227,1,1,Java,1,513,5,-1,-1,-1
OpenNTF_org.openntf.domino,https://github.com/OpenNTF/org.openntf.domino,Open replacement for lotus.domino package in IBM Domino,105686,51,51,Java,33,3024,40,-1,-1,-1
glowinthedark_DeskClock9,https://github.com/glowinthedark/DeskClock9,A mod of google's deskclock which adds custom fonts for the screensaver clock and automatically modifies the screen sleep timeout,45872,0,0,Java,0,10805,131,-1,-1,-1
exoplatform_calendar,https://github.com/exoplatform/calendar,eXo Calendar,16650,7,7,Java,32,3677,123,-1,-1,-1
haffo_hit-core,https://github.com/haffo/hit-core,"The repo contains the packages  of the different classes and artifcats shared by our hit domain specifis (HL7, ePrescrbing etc...) tools. The packages are not tied to a specific domain",4311,0,0,Java,3,693,17,-1,-1,-1
mgryszko_intellij-settings,https://github.com/mgryszko/intellij-settings,,9669,0,0,Java,0,4748,2,-1,-1,-1
renyming_risk,https://github.com/renyming/risk,"Risk game built by Java and JavaFX, adopted agile development approach, implemented different kinds of design patterns.",14955,1,1,Java,2,684,9,-1,-1,-1
AntonVasilyuk_Aduma,https://github.com/AntonVasilyuk/Aduma,Aduma,5903,1,1,Java,0,585,6,-1,-1,-1
floragunncom_search-guard-rest-api,https://github.com/floragunncom/search-guard-rest-api,[OUTDATED] This module for Search Guard adds user- and role management capabilities via REST API.,2939,7,7,Java,6,1754,20,-1,-1,-1
SentinelDataHub_DataHubSystem,https://github.com/SentinelDataHub/DataHubSystem,This webpage was decommissioned. Please visit https://github.com/SentinelDataHub/dhus-distribution,631153,49,49,Java,26,582,12,-1,-1,-1
eclipsesource_graphical-lsp,https://github.com/eclipsesource/graphical-lsp,The Graphical Language Server Framework provides extensible components to enable editable diagrams in web-applications,7727,21,21,Java,6,661,11,-1,-1,-1
pillarwallet_pillar-signal-backend,https://github.com/pillarwallet/pillar-signal-backend,,1162,0,0,Java,1,796,22,-1,-1,-1
Nastel_tnt4j-streams,https://github.com/Nastel/tnt4j-streams,"TNT4J Streams allows data streaming, parsing from various data sources into TNT4J event sinks",45441,1,1,Java,2,1314,13,-1,-1,-1
revapi_revapi,https://github.com/revapi/revapi,"  Revapi is an API analysis and change tracking tool written in Java.  Its focus is mainly on Java language itself but it has been specifically designed to not be limited to just Java. API is much more than just java classes - also various configuration files, schemas, etc. can contribute to it and users can become reliant on them.",4314,85,85,Java,22,1683,29,-1,-1,-1
nysenate_Employee-Self-Service,https://github.com/nysenate/Employee-Self-Service,This is the master repository for all Senate Employee Self Service (ESS) applications.,82678,4,4,Java,2,2384,18,-1,-1,-1
di-wendy_LeetcodeJava,https://github.com/di-wendy/LeetcodeJava,,433,0,0,Java,1,511,4,-1,-1,-1
O2-Czech-Republic_proxima-platform,https://github.com/O2-Czech-Republic/proxima-platform,The Proxima platform.,2405,5,5,Java,2,768,10,-1,-1,-1
pingcap_tikv-client-lib-java,https://github.com/pingcap/tikv-client-lib-java,TiKV Java client library,1799,41,41,Java,18,1023,18,-1,-1,-1
sinnerschrader_SkillWill,https://github.com/sinnerschrader/SkillWill,Skills Management @ SinnerSchrader,5503,15,15,Java,1,697,23,-1,-1,-1
otto-de_synapse,https://github.com/otto-de/synapse,A library to implement event-sourcing microservices,3003,8,8,Java,9,734,27,-1,-1,-1
HHNWZ_Sport,https://github.com/HHNWZ/Sport,運動app,18643,0,0,Java,0,546,11,-1,-1,-1
IOT-DSA_sdk-dslink-java,https://github.com/IOT-DSA/sdk-dslink-java,DSLink Java SDK,2407,15,15,Java,19,1423,29,-1,-1,-1
LuisPard011_Rummikub,https://github.com/LuisPard011/Rummikub,Rummikub game,69000,0,0,Java,0,975,19,-1,-1,-1
ParkBum_child,https://github.com/ParkBum/child,구디마지막 프로젝트_어집프,25872,0,0,Java,1,1103,11,-1,-1,-1
AlexanderKomi_Programmierprojekt,https://github.com/AlexanderKomi/Programmierprojekt,3. Semester Programmierprojekt,64267,4,4,Java,0,760,10,-1,-1,-1
overture-stack_score,https://github.com/overture-stack/score,:white_check_mark:  Secure Cloud Object Resource,43358,12,12,Java,8,976,33,-1,-1,-1
AppStoreFoundation_asf-sdk,https://github.com/AppStoreFoundation/asf-sdk,The ASF SDK lets you sell in-app items for AppCoins (APPC) tokens,36758,80,80,Java,27,664,14,-1,-1,-1
121935608_xgf,https://github.com/121935608/xgf,,24145,0,0,Java,0,504,17,-1,-1,-1
guoyufu-study_spring-framework-src-note,https://github.com/guoyufu-study/spring-framework-src-note,spring-framework 5.1.x 发布版 源码中文注释,110897,0,0,Java,0,18173,470,-1,-1,-1
richashworth_planningpoker,https://github.com/richashworth/planningpoker,Agile Estimation for Distributed Teams,27073,4,4,Java,3,703,3,-1,-1,-1
Tollii_PaperLegionProject,https://github.com/Tollii/PaperLegionProject,Second semester University projcet,39273,0,0,Java,0,1182,15,-1,-1,-1
ayltai_Newspaper,https://github.com/ayltai/Newspaper,An aggregated newspaper app containing news from 10+ local news publishers in Hong Kong. Made with ❤,8302,70,70,Java,23,925,6,-1,-1,-1
jmalenko_alarm-morning,https://github.com/jmalenko/alarm-morning,Repository for the Alarm Morning application,112732,0,0,Java,1,603,9,-1,-1,-1
alphagov_verify-proxy-node,https://github.com/alphagov/verify-proxy-node,eIDAS Proxy Node,6044,5,5,Java,8,988,49,-1,-1,-1
apache_karaf-cellar,https://github.com/apache/karaf-cellar,Mirror of Apache Karaf Cellar,4951,31,31,Java,45,2553,37,-1,-1,-1
pentaho_marketplace,https://github.com/pentaho/marketplace,"Providing Pentaho, Partners, and Community Developers a marketplace for plugins within the BI Server product",4964,41,41,Java,86,1362,69,-1,-1,-1
MIPS_packages-apps-Launcher3,https://github.com/MIPS/packages-apps-Launcher3,,126391,0,0,Java,0,17616,210,-1,-1,-1
Mgazul_Botania,https://github.com/Mgazul/Botania,植物魔法（魔改）,30703,1,1,Java,1,5752,166,-1,-1,-1
alauda_alauda-devops-sync-plugin,https://github.com/alauda/alauda-devops-sync-plugin,,876,2,2,Java,8,540,13,-1,-1,-1
sara0871_http-sara0871-google-tink,https://github.com/sara0871/http-sara0871-google-tink,https://github.com/google/tink,5302,0,0,Java,0,1015,36,-1,-1,-1
schmave_demschooltools,https://github.com/schmave/demschooltools,,2267,4,4,Java,4,1036,10,-1,-1,-1
OussamaSghaier_ganttproject-documentation-bot-test,https://github.com/OussamaSghaier/ganttproject-documentation-bot-test,,60346,0,0,Java,0,2976,41,-1,-1,-1
Drombler_drombler-acp,https://github.com/Drombler/drombler-acp,"Drombler Abstract Client Platform (ACP) - an abstract, GUI-toolkit agnostic, modular Rich Client Platform ",14659,3,3,Java,0,1059,4,-1,-1,-1
chenmtech_BtDeviceApp,https://github.com/chenmtech/BtDeviceApp,,6055,2,2,Java,0,872,3,-1,-1,-1
kindBeing_dbeaver,https://github.com/kindBeing/dbeaver,,214073,0,0,Java,0,10861,94,-1,-1,-1
oleksiikhorunzhyi_appspektor-dreamtrips,https://github.com/oleksiikhorunzhyi/appspektor-dreamtrips,,129242,0,0,Java,0,11889,95,-1,-1,-1
cristal-ise_kernel,https://github.com/cristal-ise/kernel,OBSOLETE!!! moved to https://github.com/cristal-ise/cristal-ise/tree/develop/kernel repo,2687,9,9,Java,7,972,24,-1,-1,-1
jesusroncerodam_LazarilloTormes,https://github.com/jesusroncerodam/LazarilloTormes,,143975,0,0,Java,2,507,2,-1,-1,-1
liuhaojun_mycat,https://github.com/liuhaojun/mycat,,15970,0,0,Java,0,2434,157,-1,-1,-1
optimizely_java-sdk,https://github.com/optimizely/java-sdk,Optimizely X Full Stack Java SDK,3246,20,20,Java,13,1660,50,-1,-1,-1
apache_bval,https://github.com/apache/bval,Mirror of Apache Bean Validation,2708,21,21,Java,21,2235,21,-1,-1,-1
cyyeungaj1_travelagentchatbotdup,https://github.com/cyyeungaj1/travelagentchatbotdup,no description,9586,0,0,Java,1,546,31,-1,-1,-1
vanzin_jEdit,https://github.com/vanzin/jEdit,My own copy of jEdit's repository from jedit.sourceforge.net.,16060,16,16,Java,22,15695,47,-1,-1,-1
openflexo-team_gina,https://github.com/openflexo-team/gina,Rich-interfaces framework,9906,1,1,Java,0,1435,21,-1,-1,-1
hawkore_ignite-hk,https://github.com/hawkore/ignite-hk,Apache Ignite + Hawkore's Apache Ignite Extensions,262663,0,0,Java,0,24905,359,-1,-1,-1
groothuang_zheng,https://github.com/groothuang/zheng,,40773,0,0,Java,0,1238,15,-1,-1,-1
panwallet_panwallet-android,https://github.com/panwallet/panwallet-android,Pan - monacoin wallet:  https://www.panwallet.com,51941,5,5,Java,0,0,0,-1,-1,-1
volzotan_despat,https://github.com/volzotan/despat,a mobile object-detection tool for urban surveys,89070,0,0,Java,0,531,2,-1,-1,-1
MrZeRo2000_violetnote-android,https://github.com/MrZeRo2000/violetnote-android,,4168,0,0,Java,0,707,1,-1,-1,-1
frc868_2018-robot,https://github.com/frc868/2018-robot,"Robot code for QuickDraw TechHOUNDS' robot for FRC's 2018 game ""Power Up""",440,0,0,Java,2,515,11,-1,-1,-1
ControlSystemStudio_cs-studio,https://github.com/ControlSystemStudio/cs-studio,"Control System Studio is an Eclipse-based collections of tools to monitor and operate large scale control systems, such as the ones in the accelerator community. ",595121,77,77,Java,83,26398,212,-1,-1,-1
Updownquark_ObServe,https://github.com/Updownquark/ObServe,The observable database and application driver,5519,1,1,Java,0,824,5,-1,-1,-1
dabingcheerup_Wikidata-Toolkit,https://github.com/dabingcheerup/Wikidata-Toolkit,,3983,0,0,Java,0,1489,29,-1,-1,-1
marklogic-community_corb2,https://github.com/marklogic-community/corb2,"MarkLogic tool for processing and reporting on content, enhanced from the original CoRB",7182,14,14,Java,11,1456,18,-1,-1,-1
tmoronta1208_Grupp,https://github.com/tmoronta1208/Grupp,,9746,3,3,Java,4,625,10,-1,-1,-1
Wynntils_Wynntils,https://github.com/Wynntils/Wynntils,Wynntils is a Wynncraft Mod that seeks to enhance the user's gameplay with a variety of customizable options and additions.,7232,18,18,Java,17,1332,40,-1,-1,-1
sysvii_uni,https://github.com/sysvii/uni,Universty monorepo,221504,0,0,Java,0,0,0,-1,-1,-1
JeongJaecheol_IoT,https://github.com/JeongJaecheol/IoT,,34009,0,0,Java,0,759,5,-1,-1,-1
cerberustesting_cerberus-source,https://github.com/cerberustesting/cerberus-source,User-friendly automated testing framework.,151274,77,77,Java,57,5620,91,-1,-1,-1
haiku_haikudepotserver,https://github.com/haiku/haikudepotserver,Haiku Depot Server,8549,10,10,Java,6,942,15,-1,-1,-1
fiji_TrackMate3,https://github.com/fiji/TrackMate3,"Mastodon – a large-scale tracking and track-editing framework for large, multi-view images.",7403,15,15,Java,4,3148,16,-1,-1,-1
yongge666_elasticsearch,https://github.com/yongge666/elasticsearch,elasticsearch插件开发环境,391064,1,1,Java,0,44738,1442,-1,-1,-1
bobiandreev_tawelibProject,https://github.com/bobiandreev/tawelibProject,,18049,0,0,Java,0,1037,18,-1,-1,-1
ME3Tweaks_ME3ModManager,https://github.com/ME3Tweaks/ME3ModManager,"Mass Effect 3 Mod Manager, modding Mass Effect 3 made easy.",75325,13,13,Java,2,819,6,-1,-1,-1
lumien231_Random-Things,https://github.com/lumien231/Random-Things,The Random Things Minecraft Mod,4948,52,52,Java,27,721,17,-1,-1,-1
heroku_heroku-maven-plugin,https://github.com/heroku/heroku-maven-plugin,,2447,35,35,Java,19,511,11,-1,-1,-1
Unidata_awips2-core,https://github.com/Unidata/awips2-core,,17254,1,1,Java,2,2528,64,-1,-1,-1
Lothrazar_Cyclic,https://github.com/Lothrazar/Cyclic,Minecraft mod written in Java,18143,48,48,Java,24,5651,33,-1,-1,-1
sixh_dubbo-2.6.4-ext,https://github.com/sixh/dubbo-2.6.4-ext,,9686,0,0,Java,0,2374,123,-1,-1,-1
esoco_esoco-business,https://github.com/esoco/esoco-business,Business process modeling and entity persistence,2809,0,0,Java,0,754,4,-1,-1,-1
Monyancha_Live-Helpdesk-Chat,https://github.com/Monyancha/Live-Helpdesk-Chat,,49567,1,1,Java,0,6596,86,-1,-1,-1
openvem_openapi,https://github.com/openvem/openapi,,3095,0,0,Java,0,605,4,-1,-1,-1
